,Id,SalePrice
1361,2822,195000.0
1362,2823,189000.0
1363,2824,172000.0
1364,2825,117000.0
1365,2826,160000.0
1366,2827,139000.0
1367,2828,200000.0
1368,2829,150900.0
1369,2830,223500.0
1370,2831,186500.0
1371,2832,217500.0
1372,2833,319000.0
1373,2834,213500.0
1374,2835,212900.0
1375,2836,183000.0
1376,2837,190000.0
1377,2838,149900.0
1378,2839,175900.0
1379,2840,187500.0
1380,2841,193000.0
1381,2842,231500.0
1382,2843,177500.0
1383,2844,149000.0
1384,2845,138500.0
1385,2846,193000.0
1386,2847,211000.0
1387,2848,179900.0
1388,2849,192500.0
1389,2850,250000.0
1390,2851,294000.0
1391,2852,231500.0
1392,2853,250000.0
1393,2854,155900.0
1394,2855,203000.0
1395,2856,225000.0
1396,2857,186500.0
1397,2858,203000.0
1398,2859,155000.0
1399,2860,127500.0
1400,2861,107000.0
1401,2862,180000.0
1402,2863,118500.0
1403,2864,268000.0
1404,2865,138000.0
1405,2866,130000.0
1406,2867,79900.0
1407,2868,115000.0
1408,2869,131500.0
1409,2870,190000.0
1410,2871,93000.0
1411,2872,61000.0
1412,2873,114504.0
1413,2874,140000.0
1414,2875,83000.0
1415,2876,132000.0
1416,2877,161750.0
1417,2878,200100.0
1418,2879,165000.0
1419,2880,93000.0
1420,2881,153575.0
1421,2882,165000.0
1422,2883,184000.0
1423,2884,176500.0
1424,2885,185000.0
1425,2886,225000.0
1426,2887,79000.0
1427,2888,132500.0
1428,2889,76000.0
1429,2890,82000.0
1430,2891,118000.0
1431,2892,34900.0
1432,2893,93000.0
1433,2894,55993.0
1434,2895,372402.0
1435,2896,235000.0
1436,2897,205000.0
1437,2898,145000.0
1438,2899,230000.0
1439,2900,151000.0
1440,2901,149500.0
1441,2902,157500.0
1442,2903,319000.0
1443,2904,385000.0
1444,2905,98000.0
1445,2906,206300.0
1446,2907,116000.0
1447,2908,133000.0
1448,2909,143000.0
1449,2910,86000.0
1450,2911,113000.0
1451,2912,143000.0
1452,2913,81000.0
1453,2914,96500.0
1454,2915,96500.0
1455,2916,83500.0
1456,2917,142500.0
1457,2918,93500.0
1458,2919,176000.0
